"item_id","item_name","description","tooltip_desc","image1","image2","price","category_id","cat_also","cat_third","char_class","special","game_name","game_stack","game_color","game_type","spawn_text","rank","sold","date_created"
"959","Haochi's Pigments Dye Sienna",,NULL,"haochis-pigments-dye-heartwood-sienna.png","haochis-pigments-dye-heartwood-sienna.png","3.99","56","0","0",,"0",,"0","0",NULL,NULL,"0","0","2022-11-10"
"960","Haochi's Pigments Dye Celtic Lime",,NULL,"haochis-pigments-dye-celtic-lime.png","haochis-pigments-dye-celtic-lime.png","3.99","56","0","0",,"0",,"0","0",NULL,NULL,"0","0","2022-11-10"
"961","Totem of Chromatic Fortune",,NULL,"totem-of-chromatic-fortune.png","totem-of-chromatic-fortune.png","3.99","4","0","0","tamer","0",,"0","0",NULL,NULL,"0","0","2022-11-11"
"962","Pagan Spellbook",,NULL,"pagan-spellbook.png","pagan-spellbook.png","7.49","44","0","0",,"0",,"0","0",NULL,NULL,"0","0","2022-11-20"
"963","Master Craftsman Blacksmithing",,,"master-craftsman-talisman---blacksmithing.png","master-craftsman-talisman---blacksmithing.png","1.99","28","0","0",,"0",,"0","0",NULL,"Bod Turn-in Reward","0","0","2022-12-13"
"964","Master Craftsman Tailoring",,,"master-craftsman-talisman-tailoring.png","master-craftsman-talisman-tailoring.png","1.99","28","0","0",,"0",,"0","0",NULL,"Bod Turn-in Reward","0","0","2022-12-13"
"965","Master Craftsman Fletching",,,"master-craftsman-talisman-fletching.png","master-craftsman-talisman-fletching.png","1.99","28","0","0",,"0",,"0","0",NULL,"Bod Turn-in Reward","0","0","2022-12-13"
"966","Bow Slayer Set No Dmg","The archer spawn set is a perfectly crafted weapon set meant to create a bow for every spawn boss. These damage types and slayers are set up to deliver the maximum amount of damage to each spawn. Get a complete bow set for your archer at a comfortable price. 

100% Cold Dragon Slayer
100% Fire Fey Slayer 
100% Cold Repond Slayer
100% Cold Demon Slayer
100% Fire Undead Slayer
100% Fire Elemental Slayer
100% Fire Arachnid Slayer
100% Cold Reptile Slayer

Each Imbued with
40%  Lightning
30% Swing Speed Increase (Enhanced to 40%)
Super Slayer
30% Mana Leech
50% Stamina Leech","100% Cold Dragon Slayer
100% Fire Fey Slayer 
100% Cold Repond Slayer
100% Cold Demon Slayer
100% Fire Undead Slayer
100% Fire Elemental Slayer
100% Fire Arachnid Slayer
100% Cold Reptile Slayer

Each Imbued with
40% Lightning
30% Swing Speed Increase (Enhanced to 40%)
Super Slayer
30% Mana Leech
50% Stamina Leech","archerspawnset.png","archerspawnset.png","42.99","7","22","0","ranged","0",,"0","1",,,"8","0","2019-08-19"
"967","Recipe Shield Orb",,,"recipe-shield-orb.png","recipe-shield-orb.png","24.99","39","0","0",,"0",,"0","0",NULL,,"0","0","2022-12-23"
"968","Virtue Shield","Spell Channeling
Defense Chance Increase 15%
Physical Resist: 8%
Fire Resist: 8%
Cold Resist: 8%
Poison Resist: 8%
Energy Resist 8%","Spell Channeling
Defense Chance Increase 15%
Physical Resist: 8%
Fire Resist: 8%
Cold Resist: 8%
Poison Resist: 8%
Energy Resist 8%","virtue-shield.png","virtue-shield.png","8.99","27","0","0","melee, tamer, mage","0",,"0","0",NULL,,"0","0","2022-12-25"
"970","Order Shield Museum Of Vesper Replica","Spell Channeling
Luck 80
Hit Chance Increase 15%
Defense Chance Increase 15%
Faster Casting -1
Physical Resist 1%
Strength Requirement 95","Spell Channeling
Luck 80
Hit Chance Increase 15%
Defense Chance Increase 15%
Faster Casting -1
Physical Resist 1%
Strength Requirement 95","order-shield-museum-of-vesper-replica.png","order-shield-museum-of-vesper-replica.png","3.59","27","0","0",,"0",,"0","0",NULL,,"0","0","2022-12-25"
"971","Divinum Luminous","The Divinum Luminous is a powerful talisman in Ultima Online, highly valued for its versatility and utility in various combat scenarios. As a prized item from the Treasures of the Archlich event, it boasts impressive attributes, including a significant Luck bonus of 100, which enhances the chances of obtaining better loot from defeated enemies. Additionally, it offers a 15% Reflect Physical Damage, which can mitigate incoming melee attacks by reflecting a portion of the damage back to the attacker. This talisman also provides a 10% increase in both Hit Chance and Defense Chance, improving the wearer's combat effectiveness by making their attacks more accurate and reducing the likelihood of being hit.

Moreover, the Divinum Luminous grants a 20% Damage Increase, making it an excellent choice for offensive builds focused on maximizing damage output. Its durability of 255 ensures that it remains a reliable piece of equipment for extended periods, even in the most intense battles. This combination of offensive and defensive enhancements makes the Divinum Luminous an essential item for players looking to optimize their characters for both Player versus Environment (PvE) and Player versus Player (PvP) encounters, providing a well-rounded boost to their overall combat capabilities.	

Shard Bound
Luck 100
Reflect Physical Damage 15%
Hit Chance Increase 10%
Defense Chance Increase 10%
Damage Increase 20%",,"divinum-luminous.png","divinum-luminous.png","49.99","55","0","0",,"0",,"0","0",NULL,,"0","0","2022-12-28"
"973","Staff Of Power","Weight: 6 Stones
Spell Channeling
Mage Weapon -15 Skill
Faster Cast Recovery 2
Spell Damage Increase 5%
Lower Mana Cost 5%
Physical Damage 100%
Weapon Damage 13-16
Weapon Speed 2.75s
Strength Requirement 35
Two-Handed Weapon
Durability: 255 / 255","Weight: 6 Stones
Spell Channeling
Mage Weapon -15 Skill
Faster Cast Recovery 2
Spell Damage Increase 5%
Lower Mana Cost 5%
Physical Damage 100%
Weapon Damage 13-16
Weapon Speed 2.75s
Strength Requirement 35
Two-Handed Weapon
Durability: 255 / 255","staff-of-power.png","staff-of-power.png","0.99","22","0","0",,"0",,"0","0",NULL,,"0","0","2022-12-31"
"974","Resonant Staff Of Enlightenment","Weight: 4 Stones
Cold Resonance 20%
Spell Channeling
Mage Weapon -10 Skill
Hit Magic Arrow 40%
Intelligence Bonus 5
Defense Chance Increase 10%
Swing Speed Increase 20%
Damage Increase -40%
Lower Mana Cost 5%
Cold Damage 100%
Weapon Damage 11 - 14
Weapon Speed 2.25s
Strength Requirement 30
Two-Handed Weapon
Skill Required: Mace Fighting
Durability: 255 / 255","Weight: 4 Stones
Cold Resonance 20%
Spell Channeling
Mage Weapon -10 Skill
Hit Magic Arrow 40%
Intelligence Bonus 5
Defense Chance Increase 10%
Swing Speed Increase 20%
Damage Increase -40%
Lower Mana Cost 5%
Cold Damage 100%
Weapon Damage 11 - 14
Weapon Speed 2.25s
Strength Requirement 30
Two-Handed Weapon
Skill Required: Mace Fighting
Durability: 255 / 255","resonant-staff-of-enlightenment.png","resonant-staff-of-enlightenment.png","2.99","22","0","0",,"0",,"0","0",NULL,,"0","0","2022-12-31"
"975","Mannequin Deed",,NULL,"mannequin-deed.png","mannequin-deed.png","0.99","44","0","0",,"0",,"0","0",NULL,NULL,"0","0","2023-01-01"
"976","5.0 Herding",,"Herding Scroll of Transcendence","sot.png","sot.png","0.69","12","0","0","taming","0",,"0","1",,,"51","0","2018-03-11"
"977","Transmogrification Potion Head Slot",,,"transmogrification-potion-head-slot.png","transmogrification-potion-head-slot.png","6.59","14","0","0",,"0",,"0","0",NULL,,"0","0","2023-01-07"
"978","Armor Engraving Tool",,,"armor-engraving-tool.png","armor-engraving-tool.png","1.59","14","0","0",,"0",,"0","0",NULL,,"0","0","2023-01-10"
"979","Ringmail Blacksmith Gloves Of Mining",,NULL,"ringmail-blacksmith-gloves-of-mining.png","ringmail-blacksmith-gloves-of-mining.png","0.99","38","0","0","crafter","0",,"0","0",NULL,NULL,"0","0","2023-01-10"
"980","Refinement Amalgamator",,NULL,"refinement-amalgamator.png","refinement-amalgamator.png","0.99","47","0","0",,"0",,"0","0",NULL,NULL,"0","0","2023-01-10"
"981","Trooper's Bushel",,NULL,"troopers-bushel.png","troopers-bushel.png","1.99","14","0","0",,"0",,"0","0",NULL,NULL,"0","0","2023-01-10"
"982","Autoloom","The Autoloom in *Ultima Online* is a 5th Year Veteran Reward designed to simplify the process of converting raw materials into bolts of cloth. This house addon allows players to transform flax, cotton, and wool into cloth with specific conversion ratios: 5 flax yields 6 bolts of cloth, 5 wool produces 3 bolts, and 5 cotton also results in 6 bolts of cloth. To use the Autoloom, players simply need to double-click on it and target the appropriate resource. Additionally, the Autoloom can be customized with various dyes, including regular, furniture, pigment, and promotional dyes, making it both functional and aesthetically versatile.

As a valued item among veteran players, the Autoloom not only enhances efficiency in resource processing but also adds a decorative element to player homes. This item reflects the game's dedication to rewarding long-term players with useful and unique tools. Given its utility and customization options, the Autoloom is considered a must-have for dedicated crafters within the *Ultima Online* community.","5th Year Veteran Reward","autoloom.png","autoloom.png","49.99","26","0","0",,"0",,"0","0",NULL,"Veteran Reward","0","0","2023-01-17"
"983","Map Charter",,,"map-charter.png","map-charter.png","44.99","26","0","0",,"0",,"0","0",NULL,,"0","0","2023-01-17"
"984","Chalice of Pilfering Protection","The Chalice of Pilfering Protection in *Ultima Online* is a valuable item designed to shield players' belongings from being looted by monsters. This unique item provides a protective buff that lasts for two hours, during which any items on the player's corpse are safe from being pilfered by monsters. However, the chalice can only be used once every 24 hours, which means players need to strategically decide when to activate its protection. This feature makes it especially useful for players who often engage in prolonged battles or explore dangerous areas where death and subsequent looting are common risks.

Originally introduced as part of a broader update, the Chalice of Pilfering Protection replaced the older Monster-Proof Chest. This item was particularly well-received because it addressed longstanding player concerns about the inconvenience and frustration caused by monster looting. While the chalice offers significant relief, its limited activation period means that it doesn't completely eliminate the risk, requiring players to continue to manage their in-game activities and risks carefully. Despite its limitations, the chalice remains a highly sought-after item for enhancing the gameplay experience by providing a layer of security for valuable possessions during high-stakes adventures.",,"chalice-of-pilfering-protection.png","chalice-of-pilfering-protection.png","74.99","26","0","0",,"0",,"0","0",NULL,,"0","0","2023-01-17"
"985","Potion Vat",,,"potion-vat.png","potion-vat.png","54.99","26","0","0",,"0",,"0","0",NULL,,"0","0","2023-01-17"
"986","Green Goblin Statuette",,NULL,"green-goblin-statuette.png","green-goblin-statuette.png","4.99","44","0","0",,"0",,"0","0",NULL,NULL,"0","0","2023-01-17"
"987","Grey Goblin Statuette",,NULL,"grey-goblin-statuette.png","grey-goblin-statuette.png","4.99","44","0","0",,"0",,"0","0",NULL,NULL,"0","0","2023-01-17"
"988","Hailstorm","This weapon is barely ever used because better weapon properties can be imbued but is still a cool collectible. 
Weight: 9 Stones
Hit Lightning 15%
Hit Cold Area 100%
Hit Mana Leech 30%
Hit Chance Increase 20%
Swing Speed Increase 25%
Damage Increase 50%
Cold Damage 100%
Weapon Damage 12 - 13
Weapon Speed 2.5s
Strength Requirement 45
One-Handed Weapon
Skill Required: Fencing
Durability: 255 / 255","Weight: 9 Stones
Hit Lightning 15%
Hit Cold Area 100%
Hit Mana Leech 30%
Hit Chance Increase 20%
Swing Speed Increase 25%
Damage Increase 50%
Cold Damage 100%
Weapon Damage 12 - 13
Weapon Speed 2.5s
Strength Requirement 45
One-Handed Weapon
Skill Required: Fencing
Durability: 255 / 255","hailstorm.png","hailstorm.png","1.99","22","0","0","melee","0",,"0","0",NULL,"Despise - Adrian the Glorious Lord","0","0","2023-01-21"
"989","Archer Suit","The suit listed here is for anyone running a archer template and needs a capable suit for running through bosses. Looking for a completed high-end UO Archer suit? Buy our Archer Suit for your Ultima Online Dexer and be able to beat anything down. These are fantastic suits that are usually made better than listed because our delivery time wants to make sure everyone is happy with their purchases.  These suits are great for doing spawns and end boss content. 
<strong> Please allow up to 24 hours for all suit delivery if we are swamped!</strong>
Stats
70/95/70/70/75
3 Mana Regeneration 
2 Hit Point Regeneration 
2 Stamina Regeneration 
32 Mana Increase 
45 Stamina Increase 
23 Hit Point Increase 
49% Lower Mana Cost
100% Damage Increase 
20% Swing Speed Increase (25% With Town Buff)
45% Hit Chance Increase 
20% Defense Chance Increase 
28 Strength Bonus 
5 Intelligence Bonus 
25 Dexterity Bonus 
5% Damage Eater 
15% Poison Eater

Suggested Stats With Suit Equipped 
150 Strength, 150 Dexterity, 15 Intelligence 
142 HP, 196 Stamina, 47 Mana Human (67 Elf Suggested) 

Artifacts Included 
Gloves of Feudal Grip
Corgal's Sash
Ozymandias Obi 
Jumus Sacred Hide 
Mace and Shield Glasses 
Shanty Waders 
Totem of the Tribe 
Shroud of the Condemned","Stats
70/95/70/70/75
3 Mana Regeneration 
2 Hit Point Regeneration 
2 Stamina Regeneration 
32 Mana Increase 
45 Stamina Increase 
23 Hit Point Increase 
49% Lower Mana Cost
100% Damage Increase 
20% Swing Speed Increase (25% With Town Buff)
45% Hit Chance Increase 
20% Defense Chance Increase 
28 Strength Bonus 
5 Intelligence Bonus 
25 Dexterity Bonus 
5% Damage Eater 
15% Poison Eater

Suggested Stats With Suit Equipped 
150 Strength, 150 Dexterity, 15 Intelligence 
142 HP, 196 Stamina, 47 Mana Human (67 Elf Suggested) 

Artifacts Included 
Gloves of Feudal Grip
Corgal's Sash
Ozymandias Obi 
Jumus Sacred Hide 
Mace and Shield Glasses 
Shanty Waders 
Totem of the Tribe 
Shroud of the Condemned","nicesampsuit.png","nicesampsuit.png","54.99","7","0","0","ranged","0",,"0","1",,,"2","0","2018-02-26"
